raw_read_datetime,electricity_consumption,ec_est,gas_consumption,gc_est,read_datetime,read_date,read_time,read_weekday,is_weekday,temperature,gust_mph,direction,avg_mph,humidity_perc,baro_mb,trend_mb,daily_rain_mm,monthly_rain_mm,solar_power,uv,weather
26-09-2018 18:30:00,0.33,N,0.36,N,2018-09-26 18:30:00,2018-09-26,18:30:00,2,True,17.7,2.0,WSW,0.6,51.0,1031.7,0.2,0.0,49.2,12.0,0.0,mainly_cloudy/dry
26-09-2018 19:00:00,0.91,N,0.98,N,2018-09-26 19:00:00,2018-09-26,19:00:00,2,True,17.0,1.0,WSW,0.6,52.0,1031.7,0.1,0.0,49.2,0.0,0.0,dusk/dry
26-09-2018 19:30:00,0.07,N,0.0,N,2018-09-26 19:30:00,2018-09-26,19:30:00,2,True,16.4,0.0,WSW,0.1,58.0,1031.7,0.1,0.0,49.2,0.0,0.0,night_time/dry
26-09-2018 20:00:00,0.17,N,0.14,N,2018-09-26 20:00:00,2018-09-26,20:00:00,2,True,15.9,2.0,WSW,0.1,65.0,1031.6,0.0,0.0,49.2,0.0,0.0,night_time/dry
26-09-2018 20:30:00,0.08,N,0.0,N,2018-09-26 20:30:00,2018-09-26,20:30:00,2,True,15.6,2.0,WSW,0.3,68.0,1031.7,0.0,0.0,49.2,0.0,0.0,night_time/dry
26-09-2018 21:00:00,0.19,N,0.0,N,2018-09-26 21:00:00,2018-09-26,21:00:00,2,True,15.1,0.0,WSW,0.0,70.0,1031.9,0.1,0.0,49.2,0.0,0.0,night_time/dry
26-09-2018 21:30:00,0.42,N,0.16,N,2018-09-26 21:30:00,2018-09-26,21:30:00,2,True,14.6,0.0,WSW,0.0,71.0,1031.8,0.1,0.0,49.2,0.0,0.0,night_time/dry
26-09-2018 22:00:00,0.36,N,0.3,N,2018-09-26 22:00:00,2018-09-26,22:00:00,2,True,13.9,0.0,WSW,0.0,73.0,1031.9,0.0,0.0,49.2,0.0,0.0,night_time/dry
26-09-2018 22:30:00,0.18,N,0.07,N,2018-09-26 22:30:00,2018-09-26,22:30:00,2,True,13.6,1.0,WSW,0.6,76.0,1031.7,-0.1,0.0,49.2,0.0,0.0,night_time/dry
26-09-2018 23:00:00,0.06,N,0.0,N,2018-09-26 23:00:00,2018-09-26,23:00:00,2,True,13.2,0.0,WSW,0.0,78.0,1031.5,-0.3,0.0,49.2,0.0,0.0,night_time/dry
26-09-2018 23:30:00,0.05,N,0.0,N,2018-09-26 23:30:00,2018-09-26,23:30:00,2,True,12.7,0.0,WSW,0.0,81.0,1031.5,-0.3,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 00:00:00,0.06,N,0.0,N,2018-09-27 00:00:00,2018-09-27,00:00:00,3,True,12.5,1.0,WSW,0.6,84.0,1031.4,-0.2,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 00:30:00,0.03,N,0.0,N,2018-09-27 00:30:00,2018-09-27,00:30:00,3,True,12.8,0.0,WSW,0.0,86.0,1031.0,-0.4,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 01:00:00,0.06,N,0.0,N,2018-09-27 01:00:00,2018-09-27,01:00:00,3,True,12.8,2.0,WSW,0.3,86.0,1030.8,-0.6,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 01:30:00,0.04,N,0.0,N,2018-09-27 01:30:00,2018-09-27,01:30:00,3,True,12.5,1.0,WSW,0.3,86.0,1030.5,-0.4,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 02:00:00,0.04,N,0.0,N,2018-09-27 02:00:00,2018-09-27,02:00:00,3,True,12.1,1.0,WSW,0.0,87.0,1030.5,-0.3,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 02:30:00,0.05,N,0.0,N,2018-09-27 02:30:00,2018-09-27,02:30:00,3,True,12.1,1.0,WSW,0.0,87.0,1030.5,-0.3,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 03:00:00,0.04,N,1.31,N,2018-09-27 03:00:00,2018-09-27,03:00:00,3,True,11.6,0.0,WSW,0.0,88.0,1029.8,-0.7,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 03:30:00,0.08,N,1.65,N,2018-09-27 03:30:00,2018-09-27,03:30:00,3,True,11.3,1.0,WSW,0.3,89.0,1029.6,-0.7,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 04:00:00,0.04,N,0.67,N,2018-09-27 04:00:00,2018-09-27,04:00:00,3,True,11.1,1.0,WSW,0.1,90.0,1029.4,-0.5,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 04:30:00,0.07,N,0.88,N,2018-09-27 04:30:00,2018-09-27,04:30:00,3,True,10.9,0.0,WSW,0.0,90.0,1029.0,-0.5,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 05:00:00,0.05,N,1.15,N,2018-09-27 05:00:00,2018-09-27,05:00:00,3,True,10.3,1.0,WSW,0.1,91.0,1028.7,-0.6,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 05:30:00,0.08,N,0.85,N,2018-09-27 05:30:00,2018-09-27,05:30:00,3,True,10.3,2.0,WSW,0.2,91.0,1028.4,-0.7,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 06:00:00,0.05,N,0.86,N,2018-09-27 06:00:00,2018-09-27,06:00:00,3,True,9.8,4.0,WSW,1.2,91.0,1028.2,-0.5,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 06:30:00,0.09,N,2.28,N,2018-09-27 06:30:00,2018-09-27,06:30:00,3,True,9.3,0.0,WSW,0.0,92.0,1028.0,-0.3,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 07:00:00,0.09,N,0.67,N,2018-09-27 07:00:00,2018-09-27,07:00:00,3,True,9.2,0.0,WSW,0.0,92.0,1028.2,0.0,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 07:30:00,0.71,N,2.1,N,2018-09-27 07:30:00,2018-09-27,07:30:00,3,True,8.8,0.0,WSW,0.0,92.0,1028.1,0.1,0.0,49.2,12.0,0.0,dawn/dry
27-09-2018 08:00:00,0.36,N,0.0,N,2018-09-27 08:00:00,2018-09-27,08:00:00,3,True,8.9,0.0,WSW,0.0,93.0,1028.1,-0.2,0.0,49.2,23.0,0.0,mainly_cloudy/dry
27-09-2018 08:30:00,0.14,N,0.07,N,2018-09-27 08:30:00,2018-09-27,08:30:00,3,True,10.4,2.0,WSW,1.2,94.0,1028.0,-0.2,0.0,49.2,144.0,0.0,sunny/dry
27-09-2018 09:00:00,0.1,N,0.0,N,2018-09-27 09:00:00,2018-09-27,09:00:00,3,True,11.7,5.0,SSE,3.0,93.0,1027.9,-0.2,0.0,49.2,223.0,0.7,sunny/dry
27-09-2018 09:30:00,0.1,N,0.0,N,2018-09-27 09:30:00,2018-09-27,09:30:00,3,True,13.3,4.0,SSE,0.8,86.0,1027.9,-0.2,0.0,49.2,295.0,1.1,sunny/dry
27-09-2018 10:00:00,0.05,N,0.0,N,2018-09-27 10:00:00,2018-09-27,10:00:00,3,True,14.9,4.0,SW,2.2,76.0,1027.7,-0.2,0.0,49.2,360.0,1.6,sunny/dry
27-09-2018 10:30:00,0.05,N,0.0,N,2018-09-27 10:30:00,2018-09-27,10:30:00,3,True,16.7,2.0,S,1.0,69.0,1027.4,-0.4,0.0,49.2,427.0,2.1,sunny/dry
27-09-2018 11:00:00,0.05,N,0.0,N,2018-09-27 11:00:00,2018-09-27,11:00:00,3,True,18.0,4.0,SW,2.4,62.0,1027.1,-0.5,0.0,49.2,483.0,2.6,sunny/dry
27-09-2018 11:30:00,0.05,N,0.0,N,2018-09-27 11:30:00,2018-09-27,11:30:00,3,True,18.7,4.0,WSW,0.9,54.0,1026.7,-0.6,0.0,49.2,531.0,3.0,sunny/dry
27-09-2018 12:00:00,0.04,N,0.0,N,2018-09-27 12:00:00,2018-09-27,12:00:00,3,True,19.6,4.0,WSW,2.1,55.0,1026.6,-0.5,0.0,49.2,563.0,3.4,sunny/dry
27-09-2018 12:30:00,0.06,N,0.0,N,2018-09-27 12:30:00,2018-09-27,12:30:00,3,True,20.3,4.0,WNW,3.1,51.0,1026.4,-0.3,0.0,49.2,584.0,3.6,sunny/dry
27-09-2018 13:00:00,0.03,N,0.0,N,2018-09-27 13:00:00,2018-09-27,13:00:00,3,True,20.8,2.0,W,2.4,52.0,1026.2,-0.3,0.0,49.2,582.0,3.8,sunny/dry
27-09-2018 13:30:00,0.06,N,0.0,N,2018-09-27 13:30:00,2018-09-27,13:30:00,3,True,21.0,6.0,W,5.2,47.0,1025.8,-0.5,0.0,49.2,582.0,3.7,sunny/dry
27-09-2018 14:00:00,0.03,N,0.0,N,2018-09-27 14:00:00,2018-09-27,14:00:00,3,True,21.3,4.0,NW,2.8,42.0,1025.4,-0.9,0.0,49.2,573.0,3.4,sunny/dry
27-09-2018 14:30:00,0.06,N,0.0,N,2018-09-27 14:30:00,2018-09-27,14:30:00,3,True,21.7,4.0,WNW,2.6,35.0,1025.1,-0.8,0.0,49.2,550.0,3.1,sunny/dry
27-09-2018 15:00:00,0.03,N,0.0,N,2018-09-27 15:00:00,2018-09-27,15:00:00,3,True,21.9,6.0,NW,3.5,28.0,1025.0,-0.3,0.0,49.2,513.0,2.6,sunny/dry
27-09-2018 15:30:00,0.06,N,0.0,N,2018-09-27 15:30:00,2018-09-27,15:30:00,3,True,22.1,12.0,WSW,4.5,37.0,1024.9,-0.2,0.0,49.2,466.0,2.1,sunny/dry
27-09-2018 16:00:00,0.03,N,0.0,N,2018-09-27 16:00:00,2018-09-27,16:00:00,3,True,22.1,4.0,SW,2.5,36.0,1024.8,-0.3,0.0,49.2,408.0,1.6,sunny/dry
27-09-2018 16:30:00,0.06,N,0.0,N,2018-09-27 16:30:00,2018-09-27,16:30:00,3,True,21.3,4.0,W,1.3,35.0,1024.4,-0.4,0.0,49.2,253.0,1.1,sunny/dry
27-09-2018 17:00:00,0.41,N,0.03,N,2018-09-27 17:00:00,2018-09-27,17:00:00,3,True,20.1,6.0,W,2.6,38.0,1024.3,-0.5,0.0,49.2,35.0,0.0,overcast/dry
27-09-2018 17:30:00,0.35,N,0.35,N,2018-09-27 17:30:00,2018-09-27,17:30:00,3,True,19.3,7.0,WNW,1.6,39.0,1024.3,-0.1,0.0,49.2,28.0,0.0,overcast/dry
27-09-2018 18:00:00,0.05,N,0.0,N,2018-09-27 18:00:00,2018-09-27,18:00:00,3,True,18.6,4.0,W,1.4,43.0,1024.5,0.1,0.0,49.2,21.0,0.0,overcast/dry
27-09-2018 18:30:00,0.13,N,0.26,N,2018-09-27 18:30:00,2018-09-27,18:30:00,3,True,17.7,4.0,WNW,1.2,55.0,1024.5,0.2,0.0,49.2,12.0,0.0,mainly_cloudy/dry
27-09-2018 19:00:00,0.05,N,0.0,N,2018-09-27 19:00:00,2018-09-27,19:00:00,3,True,16.9,4.0,WNW,2.0,70.0,1024.6,0.2,0.0,49.2,0.0,0.0,dusk/dry
27-09-2018 19:30:00,0.07,N,0.0,N,2018-09-27 19:30:00,2018-09-27,19:30:00,3,True,16.1,5.0,WNW,2.0,75.0,1024.8,0.2,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 20:00:00,0.06,N,0.0,N,2018-09-27 20:00:00,2018-09-27,20:00:00,3,True,15.2,2.0,WNW,1.6,79.0,1024.9,0.4,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 20:30:00,0.07,N,0.0,N,2018-09-27 20:30:00,2018-09-27,20:30:00,3,True,14.7,4.0,WNW,0.3,81.0,1025.3,0.5,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 21:00:00,0.53,N,0.44,N,2018-09-27 21:00:00,2018-09-27,21:00:00,3,True,14.1,0.0,WNW,0.0,83.0,1025.5,0.5,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 21:30:00,0.12,N,0.62,N,2018-09-27 21:30:00,2018-09-27,21:30:00,3,True,13.6,2.0,WNW,0.8,84.0,1025.7,0.4,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 22:00:00,0.11,N,0.02,N,2018-09-27 22:00:00,2018-09-27,22:00:00,3,True,12.9,2.0,NNE,2.4,70.0,1025.7,0.3,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 22:30:00,0.3,N,0.01,N,2018-09-27 22:30:00,2018-09-27,22:30:00,3,True,13.2,8.0,NNE,3.8,60.0,1026.0,0.3,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 23:00:00,0.42,N,0.74,N,2018-09-27 23:00:00,2018-09-27,23:00:00,3,True,13.0,4.0,N,2.4,60.0,1026.3,0.6,0.0,49.2,0.0,0.0,night_time/dry
27-09-2018 23:30:00,0.18,N,0.0,N,2018-09-27 23:30:00,2018-09-27,23:30:00,3,True,12.3,2.0,N,0.7,64.0,1026.6,0.6,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 00:00:00,0.06,N,1.15,N,2018-09-28 00:00:00,2018-09-28,00:00:00,4,True,11.8,5.0,NNE,2.4,69.0,1026.7,0.4,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 00:30:00,0.07,N,0.34,N,2018-09-28 00:30:00,2018-09-28,00:30:00,4,True,12.2,10.0,NNE,2.8,79.0,1026.9,0.4,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 01:00:00,0.06,N,0.0,N,2018-09-28 01:00:00,2018-09-28,01:00:00,4,True,12.4,4.0,NNE,3.1,85.0,1027.2,0.4,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 01:30:00,0.04,N,0.0,N,2018-09-28 01:30:00,2018-09-28,01:30:00,4,True,12.8,4.0,NNE,2.2,87.0,1027.4,0.4,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 02:00:00,0.06,N,0.0,N,2018-09-28 02:00:00,2018-09-28,02:00:00,4,True,12.8,5.0,NNW,2.8,86.0,1027.4,0.2,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 02:30:00,0.04,N,0.0,N,2018-09-28 02:30:00,2018-09-28,02:30:00,4,True,12.3,5.0,N,2.5,86.0,1027.3,0.0,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 03:00:00,0.05,N,0.0,N,2018-09-28 03:00:00,2018-09-28,03:00:00,4,True,11.8,8.0,NNE,4.1,87.0,1027.4,-0.1,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 03:30:00,0.04,N,0.0,N,2018-09-28 03:30:00,2018-09-28,03:30:00,4,True,11.6,4.0,NNE,3.8,88.0,1027.3,-0.2,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 04:00:00,0.04,N,0.0,N,2018-09-28 04:00:00,2018-09-28,04:00:00,4,True,11.3,4.0,NNE,2.1,88.0,1027.4,0.1,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 04:30:00,0.08,N,2.05,N,2018-09-28 04:30:00,2018-09-28,04:30:00,4,True,11.2,2.0,N,1.4,88.0,1027.6,0.5,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 05:00:00,0.03,N,0.0,N,2018-09-28 05:00:00,2018-09-28,05:00:00,4,True,11.3,5.0,N,3.6,87.0,1027.8,0.3,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 05:30:00,0.06,N,0.0,N,2018-09-28 05:30:00,2018-09-28,05:30:00,4,True,11.6,10.0,NNE,6.9,87.0,1028.1,0.3,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 06:00:00,0.03,N,0.0,N,2018-09-28 06:00:00,2018-09-28,06:00:00,4,True,11.6,5.0,NNE,4.9,88.0,1028.5,0.7,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 06:30:00,0.07,N,1.68,N,2018-09-28 06:30:00,2018-09-28,06:30:00,4,True,11.4,8.0,NE,5.3,88.0,1028.7,0.7,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 07:00:00,0.09,N,0.9,N,2018-09-28 07:00:00,2018-09-28,07:00:00,4,True,11.3,10.0,NNE,4.4,88.0,1029.2,0.7,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 07:30:00,0.11,N,1.12,N,2018-09-28 07:30:00,2018-09-28,07:30:00,4,True,11.0,4.0,ENE,3.2,87.0,1029.6,0.9,0.0,49.2,7.0,0.0,dawn/dry
28-09-2018 08:00:00,0.07,N,0.22,N,2018-09-28 08:00:00,2018-09-28,08:00:00,4,True,10.9,5.0,NNE,3.1,87.0,1030.1,0.9,0.0,49.2,42.0,0.0,partly_cloudy/dry
28-09-2018 08:30:00,0.03,N,0.03,N,2018-09-28 08:30:00,2018-09-28,08:30:00,4,True,11.1,10.0,NE,4.7,87.0,1030.8,1.1,0.0,49.2,30.0,0.0,overcast/dry
28-09-2018 09:00:00,0.04,N,0.0,N,2018-09-28 09:00:00,2018-09-28,09:00:00,4,True,11.1,4.0,N,6.3,86.0,1031.3,1.2,0.0,49.2,70.0,0.0,mainly_cloudy/dry
28-09-2018 09:30:00,0.02,N,0.0,N,2018-09-28 09:30:00,2018-09-28,09:30:00,4,True,11.2,6.0,NE,2.4,85.0,1031.3,0.6,0.0,49.2,118.0,0.6,cloudy/dry
28-09-2018 10:00:00,0.05,N,0.0,N,2018-09-28 10:00:00,2018-09-28,10:00:00,4,True,11.8,6.0,E,5.1,84.0,1031.4,0.2,0.0,49.2,236.0,1.1,partly_cloudy/dry
28-09-2018 10:30:00,0.02,N,0.0,N,2018-09-28 10:30:00,2018-09-28,10:30:00,4,True,12.6,10.0,E,2.8,79.0,1031.6,0.3,0.0,49.2,211.0,1.1,cloudy/dry
28-09-2018 11:00:00,0.04,N,0.0,N,2018-09-28 11:00:00,2018-09-28,11:00:00,4,True,12.9,7.0,E,3.3,78.0,1032.1,0.7,0.0,49.2,123.0,1.1,overcast/dry
28-09-2018 11:30:00,0.02,N,0.0,N,2018-09-28 11:30:00,2018-09-28,11:30:00,4,True,14.4,9.0,ENE,6.9,73.0,1032.2,0.6,0.0,49.2,591.0,2.6,sunny/dry
28-09-2018 12:00:00,0.04,N,0.0,N,2018-09-28 12:00:00,2018-09-28,12:00:00,4,True,16.2,12.0,NE,7.5,62.0,1032.0,0.1,0.0,49.2,717.0,2.8,sunny/dry
28-09-2018 12:30:00,0.02,N,0.0,N,2018-09-28 12:30:00,2018-09-28,12:30:00,4,True,16.6,10.0,NE,3.0,58.0,1032.0,-0.3,0.0,49.2,596.0,3.0,sunny/dry
28-09-2018 13:00:00,0.12,N,2.1,N,2018-09-28 13:00:00,2018-09-28,13:00:00,4,True,16.5,9.0,E,7.1,56.0,1031.9,-0.3,0.0,49.2,726.0,3.1,sunny/dry
28-09-2018 13:30:00,0.03,N,0.0,N,2018-09-28 13:30:00,2018-09-28,13:30:00,4,True,16.4,12.0,NNE,3.1,55.0,1031.9,0.0,0.0,49.2,615.0,3.1,sunny/dry
28-09-2018 14:00:00,0.04,N,0.0,N,2018-09-28 14:00:00,2018-09-28,14:00:00,4,True,16.8,10.0,E,5.5,50.0,1031.5,-0.3,0.0,49.2,643.0,3.0,sunny/dry
28-09-2018 14:30:00,0.04,N,0.0,N,2018-09-28 14:30:00,2018-09-28,14:30:00,4,True,16.7,5.0,ENE,5.8,50.0,1031.6,-0.4,0.0,49.2,577.0,2.6,sunny/dry
28-09-2018 15:00:00,0.02,N,0.0,N,2018-09-28 15:00:00,2018-09-28,15:00:00,4,True,16.5,7.0,ENE,4.3,51.0,1031.7,0.1,0.0,49.2,538.0,1.9,mainly_cloudy/dry
28-09-2018 15:30:00,0.04,N,0.0,N,2018-09-28 15:30:00,2018-09-28,15:30:00,4,True,16.2,6.0,NE,3.5,51.0,1031.7,0.1,0.0,49.2,427.0,1.7,cloudy/dry
28-09-2018 16:00:00,0.04,N,1.99,N,2018-09-28 16:00:00,2018-09-28,16:00:00,4,True,16.3,9.0,NNE,2.9,50.0,1031.5,-0.1,0.0,49.2,394.0,1.3,sunny/dry
28-09-2018 16:30:00,0.05,N,0.0,N,2018-09-28 16:30:00,2018-09-28,16:30:00,4,True,16.1,7.0,NE,5.6,51.0,1031.7,-0.1,0.0,49.2,288.0,1.0,sunny/dry
28-09-2018 17:00:00,0.05,N,0.0,N,2018-09-28 17:00:00,2018-09-28,17:00:00,4,True,15.6,5.0,E,4.0,52.0,1031.6,0.1,0.0,49.2,54.0,0.0,overcast/dry
28-09-2018 17:30:00,0.05,N,0.0,N,2018-09-28 17:30:00,2018-09-28,17:30:00,4,True,15.2,4.0,E,2.3,54.0,1031.6,-0.1,0.0,49.2,39.0,0.0,overcast/dry
28-09-2018 18:00:00,0.03,N,1.32,N,2018-09-28 18:00:00,2018-09-28,18:00:00,4,True,14.7,6.0,NNE,4.0,54.0,1031.8,0.2,0.0,49.2,21.0,0.0,overcast/dry
28-09-2018 18:30:00,0.05,N,0.52,N,2018-09-28 18:30:00,2018-09-28,18:30:00,4,True,14.1,4.0,NNE,0.7,56.0,1032.0,0.4,0.0,49.2,12.0,0.0,mainly_cloudy/dry
28-09-2018 19:00:00,0.04,N,1.13,N,2018-09-28 19:00:00,2018-09-28,19:00:00,4,True,13.3,2.0,NE,1.6,59.0,1032.1,0.3,0.0,49.2,0.0,0.0,dusk/dry
28-09-2018 19:30:00,0.04,N,1.04,N,2018-09-28 19:30:00,2018-09-28,19:30:00,4,True,12.4,2.0,NNE,0.3,62.0,1032.3,0.2,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 20:00:00,0.51,N,0.8,N,2018-09-28 20:00:00,2018-09-28,20:00:00,4,True,11.6,2.0,NNE,1.6,64.0,1032.5,0.4,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 20:30:00,0.13,N,0.0,N,2018-09-28 20:30:00,2018-09-28,20:30:00,4,True,11.0,4.0,NNE,0.2,66.0,1032.8,0.5,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 21:00:00,0.39,N,1.43,N,2018-09-28 21:00:00,2018-09-28,21:00:00,4,True,10.4,1.0,NNE,0.7,68.0,1032.8,0.3,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 21:30:00,0.46,N,0.11,N,2018-09-28 21:30:00,2018-09-28,21:30:00,4,True,9.8,0.0,NNE,0.0,69.0,1033.1,0.4,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 22:00:00,0.27,N,1.99,N,2018-09-28 22:00:00,2018-09-28,22:00:00,4,True,9.3,1.0,NNE,1.0,71.0,1033.1,0.2,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 22:30:00,0.22,N,0.89,N,2018-09-28 22:30:00,2018-09-28,22:30:00,4,True,8.8,0.0,NNE,0.0,73.0,1032.9,-0.3,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 23:00:00,0.2,N,0.29,N,2018-09-28 23:00:00,2018-09-28,23:00:00,4,True,8.4,1.0,NNE,0.6,74.0,1032.8,-0.2,0.0,49.2,0.0,0.0,night_time/dry
28-09-2018 23:30:00,0.22,N,0.43,N,2018-09-28 23:30:00,2018-09-28,23:30:00,4,True,8.1,1.0,NNE,0.0,76.0,1032.7,-0.2,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 00:00:00,0.2,N,0.7,N,2018-09-29 00:00:00,2018-09-29,00:00:00,5,False,7.8,2.0,NNE,0.3,77.0,1032.7,-0.2,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 00:30:00,0.19,N,1.64,N,2018-09-29 00:30:00,2018-09-29,00:30:00,5,False,7.4,0.0,NNE,0.0,78.0,1032.6,-0.1,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 01:00:00,0.2,N,0.8,N,2018-09-29 01:00:00,2018-09-29,01:00:00,5,False,7.1,0.0,NNE,0.0,80.0,1032.8,0.1,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 01:30:00,0.18,N,1.3,N,2018-09-29 01:30:00,2018-09-29,01:30:00,5,False,6.7,2.0,NNE,1.4,82.0,1032.9,0.2,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 02:00:00,0.12,N,0.81,N,2018-09-29 02:00:00,2018-09-29,02:00:00,5,False,6.4,0.0,NNE,0.0,83.0,1032.7,0.0,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 02:30:00,0.05,N,0.73,N,2018-09-29 02:30:00,2018-09-29,02:30:00,5,False,6.4,0.0,NNE,0.0,83.0,1032.7,0.0,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 03:00:00,0.08,N,1.06,N,2018-09-29 03:00:00,2018-09-29,03:00:00,5,False,5.8,0.0,NNE,0.0,84.0,1032.5,-0.3,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 03:30:00,0.06,N,0.76,N,2018-09-29 03:30:00,2018-09-29,03:30:00,5,False,5.6,1.0,NNE,1.3,85.0,1032.2,-0.4,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 04:00:00,0.07,N,0.72,N,2018-09-29 04:00:00,2018-09-29,04:00:00,5,False,5.2,0.0,NNE,0.0,85.0,1032.0,-0.5,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 04:30:00,0.06,N,0.77,N,2018-09-29 04:30:00,2018-09-29,04:30:00,5,False,4.9,1.0,NNE,0.2,86.0,1031.6,-0.5,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 05:00:00,0.07,N,0.73,N,2018-09-29 05:00:00,2018-09-29,05:00:00,5,False,4.7,0.0,NNE,0.0,86.0,1031.6,-0.4,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 05:30:00,0.07,N,1.26,N,2018-09-29 05:30:00,2018-09-29,05:30:00,5,False,4.7,0.0,NNE,0.0,88.0,1031.5,-0.2,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 06:00:00,0.08,N,0.81,N,2018-09-29 06:00:00,2018-09-29,06:00:00,5,False,4.6,0.0,NNE,0.0,88.0,1031.4,-0.2,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 06:30:00,0.07,N,0.77,N,2018-09-29 06:30:00,2018-09-29,06:30:00,5,False,4.4,0.0,NNE,0.0,88.0,1031.2,-0.2,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 07:00:00,0.07,N,1.07,N,2018-09-29 07:00:00,2018-09-29,07:00:00,5,False,4.2,0.0,NNE,0.0,89.0,1031.4,0.1,0.0,49.2,0.0,0.0,night_time/dry
29-09-2018 07:30:00,0.07,N,0.76,N,2018-09-29 07:30:00,2018-09-29,07:30:00,5,False,4.1,0.0,NNE,0.0,89.0,1031.3,0.0,0.0,49.2,19.0,0.0,dawn/dry
29-09-2018 08:00:00,0.07,N,0.77,N,2018-09-29 08:00:00,2018-09-29,08:00:00,5,False,4.5,0.0,NNE,0.0,90.0,1031.3,-0.1,0.0,49.2,44.0,0.0,partly_cloudy/dry
29-09-2018 08:30:00,0.17,N,2.02,N,2018-09-29 08:30:00,2018-09-29,08:30:00,5,False,5.7,2.0,SE,0.7,92.0,1031.2,-0.1,0.0,49.2,123.0,0.0,sunny/dry
29-09-2018 09:00:00,0.08,N,0.73,N,2018-09-29 09:00:00,2018-09-29,09:00:00,5,False,7.2,1.0,SE,0.0,90.0,1030.9,-0.4,0.0,49.2,197.0,0.6,sunny/dry
29-09-2018 09:30:00,0.08,N,0.95,N,2018-09-29 09:30:00,2018-09-29,09:30:00,5,False,9.3,0.0,SE,0.6,84.0,1030.8,-0.4,0.0,49.2,271.0,0.9,sunny/dry
29-09-2018 10:00:00,0.08,N,0.76,N,2018-09-29 10:00:00,2018-09-29,10:00:00,5,False,11.2,2.0,SE,1.2,75.0,1030.6,-0.2,0.0,49.2,345.0,1.3,sunny/dry
29-09-2018 10:30:00,0.11,N,3.43,N,2018-09-29 10:30:00,2018-09-29,10:30:00,5,False,12.5,2.0,SE,1.0,70.0,1030.4,-0.3,0.0,49.2,385.0,1.7,sunny/dry
